REFERENCE_ID,SCREEN_GROUP,STATE_TYPE,SOURCE_PATH,SOURCE_HASH,PRODUCTION_ROUTE,COMPONENT,CURRENT_STATUS,RELATED_REQ_IDS
SCR-016-V010,SCR-016,flow_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/lv-up/health,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V001,SCR-017,multi_state_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V002,SCR-017,multi_state_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V003,SCR-017,multi_state_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V004,SCR-017,multi_state_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V005,SCR-017,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V006,SCR-017,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V007,SCR-017,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V008,SCR-017,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-017-V009,SCR-017,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V001,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V002,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V003,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V004,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V005,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V006,SCR-018,bottom_sheet,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V007,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V008,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V009,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V010,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V011,SCR-018,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V012,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V013,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V014,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-018-V015,SCR-018,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V001,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V002,SCR-019,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V003,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V004,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V005,SCR-019,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V006,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V007,SCR-019,multi_state_board,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V008,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-019-V009,SCR-019,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/write,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V001,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V002,SCR-020,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V003,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V004,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V005,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V006,SCR-020,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V007,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V008,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V009,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,SAV-001
SCR-020-V010,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V011,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V012,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-020-V013,SCR-020,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/community/posts/:postId/comments,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V001,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V002,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V003,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V004,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V005,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V006,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V007,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V008,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-021-V009,SCR-021,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V001,SCR-022,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V002,SCR-022,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V003,SCR-022,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V004,SCR-022,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V005,SCR-022,bottom_sheet,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V006,SCR-022,modal,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V007,SCR-022,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-022-V008,SCR-022,bottom_sheet,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/profile,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V001,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V002,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V003,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V004,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V005,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V006,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V007,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V008,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V009,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V010,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V011,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V012,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-023-V013,SCR-023,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/account,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V001,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V002,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V003,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V004,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V005,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V006,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V007,SCR-024,bottom_sheet,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V008,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V009,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V010,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V011,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-024-V012,SCR-024,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/posts,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V001,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
SCR-025-V002,SCR-025,screen,docs/design/stitch/2026-07-16/stitch-screen-inventory.csv,C4D799B10C8ED8C6B4E7C0DFD87BB6A1BA76C9F1A3CC06796460F4AE06B7BCF4,/my/lv-up,UNVERIFIED_COMPONENT_MAPPING,UNVERIFIED,HOME-001;PAY-001
