SOURCE_ID,SOURCE_FAMILY,FILE_NAME,PATH,VERSION,SHA256,AUTHORITY_RANK,STATUS,NOTES
SRC-183,CODEX_DOCS,94_ITERATION_084_MOBILE_CLEAN_FINTECH_STYLE_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/94_ITERATION_084_MOBILE_CLEAN_FINTECH_STYLE_CONFLICT_PORT_REVIEW.md,repo-current,C49CDBC7CE1576E1160FD156B9B2BD5471FDE310DBD4AA56130708846CD062EA,3,PRESENT,Repository source registry entry
SRC-184,CODEX_DOCS,95_ITERATION_085_MOBILE_SHARED_LAYOUT_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/95_ITERATION_085_MOBILE_SHARED_LAYOUT_CONFLICT_PORT_REVIEW.md,repo-current,E97B795870BB5BF0518797D29D7EA32C339EBED2ED48265677F5DD4D9B7D7D8D,3,PRESENT,Repository source registry entry
SRC-185,CODEX_DOCS,96_ITERATION_086_MOBILE_SALARY_HOME_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/96_ITERATION_086_MOBILE_SALARY_HOME_CONFLICT_PORT_REVIEW.md,repo-current,E6F9E34F3588457B05DE3F0E7243EDAB2C003A80E6FB6849023F0130DF404528,3,PRESENT,Repository source registry entry
SRC-186,CODEX_DOCS,97_ITERATION_087_MOBILE_PROFILE_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/97_ITERATION_087_MOBILE_PROFILE_CONFLICT_PORT_REVIEW.md,repo-current,D3682B0C759597EAF2F0BF450E7D289F09BEA9CB12899F9386FEDA97E4C942D0,3,PRESENT,Repository source registry entry
SRC-187,CODEX_DOCS,98_ITERATION_088_MOBILE_PLAN_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/98_ITERATION_088_MOBILE_PLAN_CONFLICT_PORT_REVIEW.md,repo-current,DC78DCA66D573F19A883D73A6C10C711C81B7E408D7542DF2014EBDD8DB928E3,3,PRESENT,Repository source registry entry
SRC-188,CODEX_DOCS,99_ITERATION_089_MOBILE_NOTIFICATIONS_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/99_ITERATION_089_MOBILE_NOTIFICATIONS_CONFLICT_PORT_REVIEW.md,repo-current,D9C1A7D34FC98BED2F5EF8810356864A9C00A21DD44C4DB1128899D179BE1F52,3,PRESENT,Repository source registry entry
SRC-189,CODEX_DOCS,FINAL_ACCESSIBILITY_REPORT.md,docs/codex/100-completion/FINAL_ACCESSIBILITY_REPORT.md,repo-current,2D6428AEBEB8ECB914AA68176F5758F8FF37648E9FD5B4F0F5DA95C13CE043A3,3,PRESENT,Repository source registry entry
SRC-190,CODEX_DOCS,FINAL_ANDROID_DEVICE_REPORT.md,docs/codex/100-completion/FINAL_ANDROID_DEVICE_REPORT.md,repo-current,158E3E91BD805C8C56FD8B2AE6B0EE100802975A73A95670B9FF1194D28A6987,3,PRESENT,Repository source registry entry
SRC-191,CODEX_DOCS,FINAL_FUNCTIONAL_QA_REPORT.md,docs/codex/100-completion/FINAL_FUNCTIONAL_QA_REPORT.md,repo-current,569C73A83FA9CD7A24B9569E762FB820745A30563872ABE340457B80947BF367,3,PRESENT,Repository source registry entry
SRC-192,CODEX_DOCS,FINAL_IMPLEMENTATION_REPORT.md,docs/codex/100-completion/FINAL_IMPLEMENTATION_REPORT.md,repo-current,4F815372F44A139622C24B4D92C7F6DA82C1A4F827EA84839F02F053F5DE2497,3,PRESENT,Repository source registry entry
SRC-193,CODEX_DOCS,FINAL_PERFORMANCE_REPORT.md,docs/codex/100-completion/FINAL_PERFORMANCE_REPORT.md,repo-current,A894EC60957E37EAB5A79C0F03956FB31A4DCF6C66D276B793CDB6888E3C33BE,3,PRESENT,Repository source registry entry
SRC-194,CODEX_DOCS,FINAL_RELEASE_READINESS_REPORT.md,docs/codex/100-completion/FINAL_RELEASE_READINESS_REPORT.md,repo-current,06E5EC2CA9D3D20F705743EEB6583233CB1B1C2595C46926BA414FFED93A889A,3,PRESENT,Repository source registry entry
SRC-195,CODEX_DOCS,FINAL_SECURITY_PRIVACY_REPORT.md,docs/codex/100-completion/FINAL_SECURITY_PRIVACY_REPORT.md,repo-current,79F74753E83BE922A67B725D4E0D3896519D19761522C7994B6C0C5AA19E9A56,3,PRESENT,Repository source registry entry
SRC-196,CODEX_DOCS,FINAL_UI_VISUAL_REPORT.md,docs/codex/100-completion/FINAL_UI_VISUAL_REPORT.md,repo-current,89F25470EB913D0D063D77F72D0701D4275EEAE6FF2F2C46EC9B63E24E7805C1,3,PRESENT,Repository source registry entry
SRC-197,CODEX_DOCS,10_CODING_CONVENTIONS.md,docs/codex/10_CODING_CONVENTIONS.md,repo-current,AC8C6FF3D62F1E94B479448F23C460E9BE8707875D98FB9E11A886CBC86B9603,3,PRESENT,Repository source registry entry
SRC-198,CODEX_DOCS,11_PROMPT_POLICY.md,docs/codex/11_PROMPT_POLICY.md,repo-current,80B3A3A51655D719CE8D4830B68B4D4F16EBBE8488CC4AFD460EFC8EF23A286D,3,PRESENT,Repository source registry entry
SRC-199,CODEX_DOCS,12_CHATGPT_WORK_SUMMARY.md,docs/codex/12_CHATGPT_WORK_SUMMARY.md,repo-current,8F2FE2DB4F840798D46734EF8A760BED9B20A83DF15581D29758FFAE44B4E565,3,PRESENT,Repository source registry entry
SRC-200,CODEX_DOCS,13_BASELINE_VERIFICATION_MAP.md,docs/codex/13_BASELINE_VERIFICATION_MAP.md,repo-current,F46A055ABEBE7A184EFD0332BDDEACA7BEB69103B84C88C0D82161AA1FB3DF9C,3,PRESENT,Repository source registry entry
SRC-201,CODEX_DOCS,14_EXTERNAL_RELEASE_EVIDENCE.md,docs/codex/14_EXTERNAL_RELEASE_EVIDENCE.md,repo-current,589A73A0A86D398719FED186444705CA21DF70F25E88E6BD94300787930FB7CC,3,PRESENT,Repository source registry entry
SRC-202,CODEX_DOCS,15_UI_UX_REFERENCE.md,docs/codex/15_UI_UX_REFERENCE.md,repo-current,21F9F5D248616E978853A80F353BE76B8360325421BB0E9854CF22DBAE05B190,3,PRESENT,Repository source registry entry
SRC-203,CODEX_DOCS,CONVERSATION_WORK_HISTORY_2026-07-12.md,docs/codex/CONVERSATION_WORK_HISTORY_2026-07-12.md,repo-current,ABDCB9271ADA5FBB1DAA21AA3412444959E04EB43521B3A0ED79372BE5A014F1,3,PRESENT,Repository source registry entry
SRC-204,FINAL_DOCUMENTS,01_서비스_개요서_최종본.md,docs/final-documents/1. 최상위 기획 문서/01_서비스_개요서_최종본.md,repo-current,0EED761A02BE8E19CCCC2B44DC264AFEDA2CAD08D947EA0134E1EA43239297B8,3,PRESENT,Repository source registry entry
SRC-205,FINAL_DOCUMENTS,02_사업_기획서_최종본.md,docs/final-documents/1. 최상위 기획 문서/02_사업_기획서_최종본.md,repo-current,B9E4E91D4BE55EF439A8DAAE3002D0A50E9B2588D95588AD84FF36781891CDAC,3,PRESENT,Repository source registry entry
SRC-206,FINAL_DOCUMENTS,03_제품_요구사항_정의서_PRD_최종본.md,docs/final-documents/1. 최상위 기획 문서/03_제품_요구사항_정의서_PRD_최종본.md,repo-current,7648DC967BA32916A1E793E481DEB12E289467C7A48BFDC6E8FF14E91E75FEE3,3,PRESENT,Repository source registry entry
SRC-207,FINAL_DOCUMENTS,04_비즈니스_요구사항_정의서_BRD_최종본.md,docs/final-documents/1. 최상위 기획 문서/04_비즈니스_요구사항_정의서_BRD_최종본.md,repo-current,70A9357DC66C39378FE396BED0B86BD32CF870AEE46EDA4B111B9D339EF18F2A,3,PRESENT,Repository source registry entry
SRC-208,FINAL_DOCUMENTS,05_MVP_범위_정의서_최종본.md,docs/final-documents/1. 최상위 기획 문서/05_MVP_범위_정의서_최종본.md,repo-current,331686A72ECF980C530872F39281FA26A87F2CD3190449E24B9A34132757893C,3,PRESENT,Repository source registry entry
SRC-209,FINAL_DOCUMENTS,06_프로젝트_범위_명세서_최종본.md,docs/final-documents/1. 최상위 기획 문서/06_프로젝트_범위_명세서_최종본.md,repo-current,A834CDD162B738102D1E59F34FE4A4E8F9058F8A70C071723FB674FDFBAFA9D3,3,PRESENT,Repository source registry entry
SRC-210,FINAL_DOCUMENTS,07_용어_정의서_최종본.md,docs/final-documents/1. 최상위 기획 문서/07_용어_정의서_최종본.md,repo-current,40D940D8F327335AF7CF89320696F602F36E9CCCD6C5EA4FAB2A7038E92762C8,3,PRESENT,Repository source registry entry
SRC-211,FINAL_DOCUMENTS,00_운영_관리자_문서_10종_최종본_INDEX.md,docs/final-documents/10. 운영·관리자 문서/00_운영_관리자_문서_10종_최종본_INDEX.md,repo-current,2E6D8EAF548B2BF63C5E3CCEFE36F7951ED53C592C3FB7920FBE65811A84ED5D,3,PRESENT,Repository source registry entry
SRC-212,FINAL_DOCUMENTS,01_관리자_기능_기획서_최종본.md,docs/final-documents/10. 운영·관리자 문서/01_관리자_기능_기획서_최종본.md,repo-current,CB4B8F054D4D04525B6BB3A79A294FFCAB7FC3261939EC789D38703EF945391F,3,PRESENT,Repository source registry entry
SRC-213,FINAL_DOCUMENTS,02_CS_운영_매뉴얼_최종본.md,docs/final-documents/10. 운영·관리자 문서/02_CS_운영_매뉴얼_최종본.md,repo-current,7D5AFF43EC328CB56846FED3A9097C255D5A57C1BECD68DA9080F1F114D37525,3,PRESENT,Repository source registry entry
SRC-214,FINAL_DOCUMENTS,03_FAQ_문서_최종본.md,docs/final-documents/10. 운영·관리자 문서/03_FAQ_문서_최종본.md,repo-current,22B8792CFDA7AB734C6BA4F756C8BB9DB6C8F1F1A3D60CFA4F906FB6451979A6,3,PRESENT,Repository source registry entry
SRC-215,FINAL_DOCUMENTS,04_공지사항_운영_가이드_최종본.md,docs/final-documents/10. 운영·관리자 문서/04_공지사항_운영_가이드_최종본.md,repo-current,AF47004F39DD57E84D1F0BC157BD8F253B87EB101B5DE2595DA464B7A08DF6A7,3,PRESENT,Repository source registry entry
SRC-216,FINAL_DOCUMENTS,05_이벤트_운영_기획서_최종본.md,docs/final-documents/10. 운영·관리자 문서/05_이벤트_운영_기획서_최종본.md,repo-current,1F6A0771BDDB032B2E8EC7DB40442AF4969CE49FECA332AE795B84F901B07591,3,PRESENT,Repository source registry entry
SRC-217,FINAL_DOCUMENTS,06_광고_제휴_운영_문서_최종본.md,docs/final-documents/10. 운영·관리자 문서/06_광고_제휴_운영_문서_최종본.md,repo-current,9CA3929938BECCC9B9EC82A11466B2C2632E9FA27B027846BCA17F740457EE5F,3,PRESENT,Repository source registry entry
SRC-218,FINAL_DOCUMENTS,07_콘텐츠_운영_가이드_최종본.md,docs/final-documents/10. 운영·관리자 문서/07_콘텐츠_운영_가이드_최종본.md,repo-current,D83E9B115E23D4BC902A4A7FDBA011B79F6BBFF089F178BA0152E48C285C7624,3,PRESENT,Repository source registry entry
SRC-219,FINAL_DOCUMENTS,08_커뮤니티_모더레이션_가이드_최종본.md,docs/final-documents/10. 운영·관리자 문서/08_커뮤니티_모더레이션_가이드_최종본.md,repo-current,F0AA0722A2440270CA2880FC1B206FBDF7831DDCD714DA05867EAB4BA454EF80,3,PRESENT,Repository source registry entry
SRC-220,FINAL_DOCUMENTS,09_장애_대응_매뉴얼_최종본.md,docs/final-documents/10. 운영·관리자 문서/09_장애_대응_매뉴얼_최종본.md,repo-current,9E8AE3D21DDF56B5B0212AE84BEF2A4CB46FC4033349FC0CDB06BDF01D6ACA46,3,PRESENT,Repository source registry entry
SRC-221,FINAL_DOCUMENTS,10_운영_지표_대시보드_정의서_최종본.md,docs/final-documents/10. 운영·관리자 문서/10_운영_지표_대시보드_정의서_최종본.md,repo-current,3DC350B75C57439483F6FDF0A06DBAA500EE8038785F0D8230C704E209EDCAF1,3,PRESENT,Repository source registry entry
SRC-222,FINAL_DOCUMENTS,00_출시_문서_7종_최종본_INDEX.md,docs/final-documents/11. 출시 문서/00_출시_문서_7종_최종본_INDEX.md,repo-current,E458EFCF755AD30D852DB60330F54C55DBD5571FB3BC89C77A482A928381EBCA,3,PRESENT,Repository source registry entry
SRC-223,FINAL_DOCUMENTS,01_출시_체크리스트_최종본.md,docs/final-documents/11. 출시 문서/01_출시_체크리스트_최종본.md,repo-current,86FACDAC3568A03271FFCF4CA584E4F5138AD1575DC7754A046FADA1239E928F,3,PRESENT,Repository source registry entry
SRC-224,FINAL_DOCUMENTS,02_스토어_등록_문서_최종본.md,docs/final-documents/11. 출시 문서/02_스토어_등록_문서_최종본.md,repo-current,05CFAF761B9C599081A0ADC827FA1FB616C8281B1964F9ED2B29D64C4196ADA2,3,PRESENT,Repository source registry entry
SRC-225,FINAL_DOCUMENTS,03_앱_소개_문구_문서_최종본.md,docs/final-documents/11. 출시 문서/03_앱_소개_문구_문서_최종본.md,repo-current,F801F0C0889A52F19F94369BF82C3499FA896C4E83BB09C6D14E5BDB67764FEB,3,PRESENT,Repository source registry entry
SRC-226,FINAL_DOCUMENTS,04_스크린샷_기획서_최종본.md,docs/final-documents/11. 출시 문서/04_스크린샷_기획서_최종본.md,repo-current,D48F70A6345933E0B5069169C780EBEEE43BEDA35A34749F7C1972D201337BB6,3,PRESENT,Repository source registry entry
SRC-227,FINAL_DOCUMENTS,05_릴리즈_노트_문서_최종본.md,docs/final-documents/11. 출시 문서/05_릴리즈_노트_문서_최종본.md,repo-current,836A691B391DA72FA6556FF6B110FC791FF30355BF8325E2BE7E8A7896089B42,3,PRESENT,Repository source registry entry
SRC-228,FINAL_DOCUMENTS,06_버전_관리_정책서_최종본.md,docs/final-documents/11. 출시 문서/06_버전_관리_정책서_최종본.md,repo-current,2FE94C1DAEE274B1CE42AD72532E446149F46324E8DE68E6271BE403ADAA02E5,3,PRESENT,Repository source registry entry
SRC-229,FINAL_DOCUMENTS,07_롤백_계획서_최종본.md,docs/final-documents/11. 출시 문서/07_롤백_계획서_최종본.md,repo-current,D863653C481943AE857C63627B3A18981A0BC09E26503C154DAA44D137D32727,3,PRESENT,Repository source registry entry
SRC-230,FINAL_DOCUMENTS,00_개발_협업_문서_9종_최종본_INDEX.md,docs/final-documents/12. 개발 협업 문서/00_개발_협업_문서_9종_최종본_INDEX.md,repo-current,B6AC0B32EDA3628CDEF525D813B69EEF40925C0C8BCBAA46C10D39DB076A72F7,3,PRESENT,Repository source registry entry
SRC-231,FINAL_DOCUMENTS,01_GitHub_이슈_템플릿_최종본.md,docs/final-documents/12. 개발 협업 문서/01_GitHub_이슈_템플릿_최종본.md,repo-current,5B9C944ECB78EE4691A0FE212BC56B2CD73ACFE398ACAAB008C008EF64C12E66,3,PRESENT,Repository source registry entry
SRC-232,FINAL_DOCUMENTS,02_작업_백로그_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/02_작업_백로그_문서_최종본.md,repo-current,E91DF7A8DFE4D499927D87C37887DD345300418F644AC022B9CF3FD2F90B8E4A,3,PRESENT,Repository source registry entry
SRC-233,FINAL_DOCUMENTS,03_스프린트_계획서_최종본.md,docs/final-documents/12. 개발 협업 문서/03_스프린트_계획서_최종본.md,repo-current,5A74246983F5FBA6E65A2540C8595A80B5E4955B5390B7A1C0F6B210FE10C0AF,3,PRESENT,Repository source registry entry
SRC-234,FINAL_DOCUMENTS,04_Definition_of_Done_최종본.md,docs/final-documents/12. 개발 협업 문서/04_Definition_of_Done_최종본.md,repo-current,9A3B85DDEB55C3D3DE85565E3E1FB5E345ECAE5FB2B3FAFB8249F90279AB6E56,3,PRESENT,Repository source registry entry
SRC-235,FINAL_DOCUMENTS,05_브랜치_전략_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/05_브랜치_전략_문서_최종본.md,repo-current,85F3BBE8F1F7661ED1C3ACF3FCECC57C66AF648418098A3B23FE2F87D9FF4809,3,PRESENT,Repository source registry entry
SRC-236,FINAL_DOCUMENTS,06_커밋_컨벤션_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/06_커밋_컨벤션_문서_최종본.md,repo-current,BB4F19C71CEFCFAAFB173075104E92159166F81676663DD732CBB603BB55702B,3,PRESENT,Repository source registry entry
SRC-237,FINAL_DOCUMENTS,07_코딩_컨벤션_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/07_코딩_컨벤션_문서_최종본.md,repo-current,D9DB3B5ABDED430712D1B61BEA34F1A86E955676E730E13B24509063CB856FFC,3,PRESENT,Repository source registry entry
SRC-238,FINAL_DOCUMENTS,08_개발_환경_세팅_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/08_개발_환경_세팅_문서_최종본.md,repo-current,AC8AB6027D6FBF546CDEB2FC23D594F4DB1829DA3B44EECAC72BBFCA120AFCD7,3,PRESENT,Repository source registry entry
SRC-239,FINAL_DOCUMENTS,09_README_문서_최종본.md,docs/final-documents/12. 개발 협업 문서/09_README_문서_최종본.md,repo-current,E99D7D385F071D0D3962CA6BB15CDE353C448E9B562E0CEAE2B0C5EDC17DEF07,3,PRESENT,Repository source registry entry
SRC-240,FINAL_DOCUMENTS,00_사용자_시장_전략문서_7종_최종본_INDEX.md,docs/final-documents/2. 사용자·시장·전략 문서/00_사용자_시장_전략문서_7종_최종본_INDEX.md,repo-current,557E7F22D485D79A219B93AD1A7B0ADD5C0D4F452062A96FB085C90EE0DB2D52,3,PRESENT,Repository source registry entry
SRC-241,FINAL_DOCUMENTS,01_타깃_사용자_정의서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/01_타깃_사용자_정의서_최종본.md,repo-current,F891CE279A29FA4C49ED8EDCDF8CC8ADDC30382B3CD60088AD743ABF66AA34A4,3,PRESENT,Repository source registry entry
SRC-242,FINAL_DOCUMENTS,02_페르소나_문서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/02_페르소나_문서_최종본.md,repo-current,8FE5FB8B819AA53B05364F50D00ED43550791FC13D672E311ABDE376F8EF855E,3,PRESENT,Repository source registry entry
SRC-243,FINAL_DOCUMENTS,03_사용자_문제_정의서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/03_사용자_문제_정의서_최종본.md,repo-current,6D5743D3B963A631CC791DF3079EFF49CBFFE6717E24C5B1705820931E8FA242,3,PRESENT,Repository source registry entry
SRC-244,FINAL_DOCUMENTS,04_사용자_여정_지도_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/04_사용자_여정_지도_최종본.md,repo-current,0C0C724DD46892D8885C845B15B8C7379E5A0A2F55F5FBA81EF269D4364CCBA8,3,PRESENT,Repository source registry entry
SRC-245,FINAL_DOCUMENTS,05_경쟁_서비스_분석서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/05_경쟁_서비스_분석서_최종본.md,repo-current,E22F5ECDA96153F5E5FBB17CC3A3433EC59CF981B268FB89E1EC070A6005E0D0,3,PRESENT,Repository source registry entry
SRC-246,FINAL_DOCUMENTS,06_포지셔닝_전략서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/06_포지셔닝_전략서_최종본.md,repo-current,C20E52CC1CA2C4827FAD9B6347AC3B7C6DED11F448F22FEE93CA58E827791B3A,3,PRESENT,Repository source registry entry
SRC-247,FINAL_DOCUMENTS,07_핵심_KPI_정의서_최종본.md,docs/final-documents/2. 사용자·시장·전략 문서/07_핵심_KPI_정의서_최종본.md,repo-current,791BE80C8DC64A83F5D49AF8DEA897592DDA93966DEF31EF23AAD02C455EA8A2,3,PRESENT,Repository source registry entry
SRC-248,FINAL_DOCUMENTS,00_UX_UI_기획문서_13종_최종본_INDEX.md,docs/final-documents/3. UXUI 기획 문서/00_UX_UI_기획문서_13종_최종본_INDEX.md,repo-current,6F209FADB43B6DC8F564D7831FC5A68684045FABC5980108804DCFC76BC31B78,3,PRESENT,Repository source registry entry
SRC-249,FINAL_DOCUMENTS,01_IA_정보구조도_최종본.md,docs/final-documents/3. UXUI 기획 문서/01_IA_정보구조도_최종본.md,repo-current,3DAE0D89E2E5470B37EB51C9D62FD204972486E83C4BFF7CB6C6B6658E00E5FF,3,PRESENT,Repository source registry entry
SRC-250,FINAL_DOCUMENTS,02_사이트맵_앱맵_최종본.md,docs/final-documents/3. UXUI 기획 문서/02_사이트맵_앱맵_최종본.md,repo-current,A47ACDCC59C841738DE57A7420D3649B9932E567381223E0055DBA8F8A1487E3,3,PRESENT,Repository source registry entry
SRC-251,FINAL_DOCUMENTS,03_사용자_플로우_문서_최종본.md,docs/final-documents/3. UXUI 기획 문서/03_사용자_플로우_문서_최종본.md,repo-current,F04AA50869F995C17096E7CE3546DF93C0F22FCD512632090562C9FE22DC3AEB,3,PRESENT,Repository source registry entry
SRC-252,FINAL_DOCUMENTS,04_화면_목록표_최종본.md,docs/final-documents/3. UXUI 기획 문서/04_화면_목록표_최종본.md,repo-current,0AA6CF6F874F21B64993F071F16747DD82AEF1DF804BEB1B5E967BBB911F7C0E,3,PRESENT,Repository source registry entry
SRC-253,FINAL_DOCUMENTS,05_와이어프레임_문서_최종본.md,docs/final-documents/3. UXUI 기획 문서/05_와이어프레임_문서_최종본.md,repo-current,9F1D77B8AA9DC147C2029F6674E1FC82332C79BD292F0CE7368D1864BE5F2CC0,3,PRESENT,Repository source registry entry
SRC-254,FINAL_DOCUMENTS,06_화면_설계서_최종본.md,docs/final-documents/3. UXUI 기획 문서/06_화면_설계서_최종본.md,repo-current,17875950C7EDF64717E9AF96478338D35C4E1D3E72E12F5F311971278D44AC36,3,PRESENT,Repository source registry entry
SRC-255,FINAL_DOCUMENTS,07_인터랙션_명세서_최종본.md,docs/final-documents/3. UXUI 기획 문서/07_인터랙션_명세서_최종본.md,repo-current,3AE1AF9DB4B8803E9E22167C605224D6B136C6C25B5E8FAAD520D2F3397B9E8A,3,PRESENT,Repository source registry entry
SRC-256,FINAL_DOCUMENTS,08_프로토타입_명세서_최종본.md,docs/final-documents/3. UXUI 기획 문서/08_프로토타입_명세서_최종본.md,repo-current,8F9DD400AD4B47144EA03A43813BF0DD969CE55BD4D6FA245FC000407B4FE864,3,PRESENT,Repository source registry entry
SRC-257,FINAL_DOCUMENTS,09_디자인_시스템_문서_최종본.md,docs/final-documents/3. UXUI 기획 문서/09_디자인_시스템_문서_최종본.md,repo-current,401CFD394EC5EA2369B5613D98CC2F36024ED64FDD281C2F03754AEFA0CA3802,3,PRESENT,Repository source registry entry
SRC-258,FINAL_DOCUMENTS,10_컴포넌트_명세서_최종본.md,docs/final-documents/3. UXUI 기획 문서/10_컴포넌트_명세서_최종본.md,repo-current,41678A13A3543726BEDF0D1C5FE1E1A0A251BD0F694C0AEC82BE8C6F48666AAC,3,PRESENT,Repository source registry entry
SRC-259,FINAL_DOCUMENTS,11_반응형_디바이스_대응_문서_최종본.md,docs/final-documents/3. UXUI 기획 문서/11_반응형_디바이스_대응_문서_최종본.md,repo-current,760BEE887DC553419F8F9B4A1D0C8295E8DB9DBA97EC40410B52BA33881DE758,3,PRESENT,Repository source registry entry
SRC-260,FINAL_DOCUMENTS,12_마이크로카피_문서_최종본.md,docs/final-documents/3. UXUI 기획 문서/12_마이크로카피_문서_최종본.md,repo-current,5AE67C57D0E1AFAE5EFB5F373F312E46DF7B640020F2AFBFB64BEA87EC695863,3,PRESENT,Repository source registry entry
SRC-261,FINAL_DOCUMENTS,13_접근성_체크리스트_최종본.md,docs/final-documents/3. UXUI 기획 문서/13_접근성_체크리스트_최종본.md,repo-current,EECE4BBF3181660FBAA6169D3E99242B127C528DB01072CC60D7FC66728085DA,3,PRESENT,Repository source registry entry
SRC-262,FINAL_DOCUMENTS,00_기능_기획문서_16종_최종본_INDEX.md,docs/final-documents/4. 기능 기획 문서/00_기능_기획문서_16종_최종본_INDEX.md,repo-current,1BE6B20BDA6A309AFFCCF81E29DA261498B880E2A2A5057C7E395286EF784100,3,PRESENT,Repository source registry entry
SRC-263,FINAL_DOCUMENTS,01_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/01_기능_명세서_최종본.md,repo-current,935115DC9037B13B3D840477342D5230EF8EB6EFD85034B088E14015A3E45D2E,3,PRESENT,Repository source registry entry
SRC-264,FINAL_DOCUMENTS,02_사용자_스토리_문서_최종본.md,docs/final-documents/4. 기능 기획 문서/02_사용자_스토리_문서_최종본.md,repo-current,DE09E72FAC2558F113FE5652B0DC813B0B71D3BA6A7842206EDA68CE8D98C972,3,PRESENT,Repository source registry entry
SRC-265,FINAL_DOCUMENTS,03_유스케이스_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/03_유스케이스_명세서_최종본.md,repo-current,48788731A78D2A0D9469E0A970CE12EAFA983CCA5DE4B915ACCDF4EA06FFAFF1,3,PRESENT,Repository source registry entry
SRC-266,FINAL_DOCUMENTS,04_수락_기준_문서_최종본.md,docs/final-documents/4. 기능 기획 문서/04_수락_기준_문서_최종본.md,repo-current,D672645FB4193E427BB24583D14091722CDF28EE15275BD1E6ECC42ABBCA3434,3,PRESENT,Repository source registry entry
SRC-267,FINAL_DOCUMENTS,05_계산_정책_문서_최종본.md,docs/final-documents/4. 기능 기획 문서/05_계산_정책_문서_최종본.md,repo-current,4424C6BE974E1AFE29E20C99D0EE15BCF14BCB3798E65A46544F4CD9D16BDB74,3,PRESENT,Repository source registry entry
SRC-268,FINAL_DOCUMENTS,06_급여_관리_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/06_급여_관리_기능_명세서_최종본.md,repo-current,AF58A43AA6B65AC1CF1F878F4F46EF22CC66B7CBAA8624A1595DCEBB915C5983,3,PRESENT,Repository source registry entry
SRC-269,FINAL_DOCUMENTS,07_고정지출_관리_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/07_고정지출_관리_명세서_최종본.md,repo-current,0340405C524F12DBEF9E68705E665DAB01B912E91758AC40A9FC2541CC735E8E,3,PRESENT,Repository source registry entry
SRC-270,FINAL_DOCUMENTS,08_고정저축_관리_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/08_고정저축_관리_명세서_최종본.md,repo-current,0817CE010F8B9248CF412061FD151FBA9170374410334EA0EC53B25AB0765F87,3,PRESENT,Repository source registry entry
SRC-271,FINAL_DOCUMENTS,09_일일_예산_관리_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/09_일일_예산_관리_명세서_최종본.md,repo-current,5D70939F49F8ABF76011E4834B3D82E567A8A99E215557F1CDE317F4133341B1,3,PRESENT,Repository source registry entry
SRC-272,FINAL_DOCUMENTS,10_변동지출_기록_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/10_변동지출_기록_명세서_최종본.md,repo-current,576B66D3DE82C3DA89410D121DFB458B77E046B25D0342AF87017D39F84EC5D5,3,PRESENT,Repository source registry entry
SRC-273,FINAL_DOCUMENTS,11_알림_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/11_알림_기능_명세서_최종본.md,repo-current,B4F62BACC4F88F1569F810ED094B1718D1180C5069393F4E2B5C3E44FD0E74C3,3,PRESENT,Repository source registry entry
SRC-274,FINAL_DOCUMENTS,12_레벨업_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/12_레벨업_기능_명세서_최종본.md,repo-current,F3294D6911438492C8ACE337A1993EA279AB4AB4A216D09DAABDDBF4E358B3EC,3,PRESENT,Repository source registry entry
SRC-275,FINAL_DOCUMENTS,13_커뮤니티_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/13_커뮤니티_기능_명세서_최종본.md,repo-current,CD7FD49D560821F1DCE6EA7AF174DBD924E12E63D746C47F7F627732F30DC774,3,PRESENT,Repository source registry entry
SRC-276,FINAL_DOCUMENTS,14_글쓰기_기능_명세서_최종본.md,docs/final-documents/4. 기능 기획 문서/14_글쓰기_기능_명세서_최종본.md,repo-current,2F9C00A270B78B7D59AC56D8F91A084B7EBB661134FEBA1A6BEC443541EB6FDD,3,PRESENT,Repository source registry entry
